ion,mass,Intensities
,12117.74875,0.145344
,12118.751284,0.157062
,12119.753795,0.145725
,12120.756286,0.119126
,12121.758761,0.087412
,12122.76122,0.05839
,12123.763666,0.035897
,12124.766101,0.020489
,12125.768524,0.010936
,12126.770938,0.005491
,12127.773344,0.002606
w37+CMCT-G,12097.743353,0.0059276
,12098.746045,0.027383
,12099.748681,0.066274
,12100.751275,0.111367
,12101.753836,0.145519
,12102.75637,0.157159
,12103.758881,0.145721
,12104.761373,0.119037
,12105.763847,0.08728
,12106.766307,0.058254
,12107.768754,0.035783
,12108.771189,0.020406
,12109.773613,0.010881
,12110.776027,0.005458
,12111.778432,0.002588
w37-A,11862.538505,0.006995
,11863.541186,0.03115
,11864.543808,0.072934
,11865.546387,0.118874
,11866.548932,0.150972
,11867.55145,0.158743
,11868.553946,0.143504
,11869.556422,0.114429
,11870.558882,0.081984
,11871.561327,0.053518
,11872.563759,0.032178
,11873.566179,0.017975
,11874.568589,0.009395
,11875.570989,0.004622
,11876.573381,0.002151
w37-G,11846.54359,0.0070121
,11847.546271,0.031223
,11848.548893,0.073085
,11849.551472,0.119071
,11850.554018,0.151143
,11851.556536,0.158827
,11852.559032,0.143482
,11853.561509,0.114326
,11854.563969,0.081845
,11855.566414,0.053382
,11856.568846,0.032068
,11857.571267,0.017897
,11858.573677,0.009346
,11859.576078,0.004593
,11860.57847,0.002135
w38,12343.64826,0.0056239
,12344.650923,0.026196
,12345.653531,0.06396
,12346.6561,0.108466
,12347.658638,0.143075
,12348.661149,0.156027
,12349.663639,0.146112
,12350.66611,0.120567
,12351.668565,0.089313
,12352.671006,0.060233
,12353.673435,0.037389
,12354.675852,0.02155
,12355.678259,0.011615
,12356.680656,0.00589
,12357.683046,0.002824
w38+CMCT,12594.848022,0.0047542
,12595.850696,0.022938
,12596.853319,0.057834
,12597.855902,0.10105
,12598.858455,0.137082
,12599.860981,0.153512
,12600.863486,0.147438
,12601.865972,0.124641
,12602.868441,0.094504
,12603.870897,0.06518
,12604.873339,0.041348
,12605.87577,0.024338
,12606.87819,0.013389
,12607.880601,0.006926
,12608.883004,0.003385
,12609.885398,0.001571
w38+CMCT-A,12458.785702,0.0051149
,12459.788389,0.024302
,12460.791023,0.060425
,12461.793615,0.10422
,12462.796175,0.139682
,12463.798708,0.154649
,12464.801219,0.146928
,12465.803711,0.122932
,12466.806186,0.092289
,12467.808646,0.063049
,12468.811093,0.03963
,12469.813528,0.02312
,12470.815953,0.01261
,12471.818368,0.006468
,12472.820774,0.003136
,12473.823172,0.001443
w38+CMCT-G,12442.790788,0.0051273
,12443.793475,0.02436
,12444.796108,0.060552
,12445.798701,0.104401
,12446.801261,0.139858
,12447.803794,0.154757
,12448.806306,0.146939
,12449.808798,0.122857
,12450.811273,0.092164
,12451.813733,0.062914
,12452.816181,0.039512
,12453.818616,0.023032
,12454.821041,0.012551
,12455.823456,0.006432
,12456.825862,0.003115
,12457.828261,0.001433
w38-A,12207.58594,0.0060506
,12208.588616,0.027739
,12209.591236,0.066761
,12210.593813,0.111726
,12211.596359,0.145564
,12212.598877,0.156905
,12213.601373,0.145323
,12214.60385,0.118662
,12215.60631,0.087021
,12216.608756,0.058123
,12217.611189,0.035745
,12218.61361,0.020418
,12219.616021,0.01091
,12220.618423,0.005485
,12221.620816,0.002608
w38-G,12191.591025,0.0060654
,12192.593701,0.027804
,12193.596321,0.0669
,12194.598899,0.111915
,12195.601444,0.145738
,12196.603963,0.157001
,12197.606459,0.145317
,12198.608936,0.118572
,12199.611397,0.086889
,12200.613843,0.057988
,12201.616276,0.035631
,12202.618698,0.020335
,12203.621109,0.010855
,12204.623511,0.005453
,12205.625904,0.00259
y01,242.077695,0.8851148
,243.080484,0.099435
,244.082395,0.014195
y01+CMCT,493.277458,0.7482282
,494.280368,0.208865
,495.282874,0.037332
,496.285347,0.005
y02,547.118982,0.7796279
,548.121776,0.175765
,549.123878,0.038186
,550.126307,0.00563
y02+CMCT,798.318745,0.6590553
,799.321623,0.258516
,800.324092,0.067028
,801.326556,0.013036
y03,892.166417,0.6743709
,893.169111,0.240589
,894.171349,0.068093
,895.173714,0.014084
,896.175966,0.0025
y03+CMCT,1143.366179,0.5700767
,1144.368969,0.298472
,1145.371435,0.100105
,1146.373875,0.02514
,1147.376259,0.005196
y03+CMCT-G,992.31677,0.6147506
,993.319718,0.27654
,994.322191,0.08483
,995.324686,0.019508
,996.327095,0.003731
y03-G,741.117007,0.7272178
,742.11993,0.205829
,743.122061,0.055023
,744.124552,0.010074
y04,1237.213852,0.5833246
,1238.2165,0.284705
,1239.218806,0.099287
,1240.221156,0.02585
,1241.223436,0.005658
y04+CMCT,1488.413614,0.4931111
,1489.41635,0.322928
,1490.418822,0.131532
,1491.421253,0.039974
,1492.423634,0.009957
,1493.425991,0.002126
y04+CMCT-G,1337.364204,0.5317536
,1338.367057,0.309031
,1339.369546,0.116693
,1340.372016,0.033026
,1341.374421,0.00772
y04-G,1086.164442,0.6290367
,1087.167238,0.260641
,1088.169512,0.085057
,1089.171926,0.020324
,1090.17421,0.004171
y05,1566.266372,0.5057987
,1567.268993,0.313092
,1568.271345,0.128673
,1569.273696,0.039658
,1570.275997,0.010143
,1571.278286,0.002235
y05+CMCT,1817.466134,0.4275749
,1818.468834,0.335993
,1819.471315,0.159385
,1820.473746,0.056089
,1821.476132,0.016091
,1822.478492,0.003946
y05+CMCT-A,1682.411639,0.459962
,1683.414431,0.327708
,1684.41693,0.146338
,1685.41939,0.048811
,1686.421794,0.01337
,1687.424172,0.003143
y05+CMCT-G,1666.416724,0.4610817
,1667.419516,0.32833
,1668.422021,0.14562
,1669.424483,0.048199
,1670.426891,0.013084
,1671.429272,0.003047
y05-A,1431.211877,0.5441109
,1432.214608,0.296901
,1433.216951,0.11536
,1434.219342,0.033477
,1435.221653,0.00817
y05-G,1415.216962,0.5454355
,1416.219692,0.297415
,1417.222043,0.114406
,1418.224434,0.032903
,1419.226749,0.007943
y06,1871.307659,0.4455182
,1872.310307,0.326168
,1873.312702,0.153545
,1874.315078,0.054136
,1875.317406,0.015755
,1876.319717,0.003945
y06+CMCT,2122.507421,0.376617
,2123.510133,0.338547
,2124.512637,0.181484
,2125.515085,0.071952
,2126.517488,0.023202
,2127.519863,0.006389
y06+CMCT-A,1987.452926,0.4051443
,1988.455719,0.334476
,1989.458242,0.169744
,1990.460715,0.064145
,1991.463136,0.01984
,1992.465527,0.005259
y06+CMCT-G,1971.458011,0.4061305
,1972.460803,0.335135
,1973.463331,0.169194
,1974.465807,0.063548
,1975.46823,0.019516
,1976.470624,0.005134
y06-A,1736.253163,0.4792644
,1737.255906,0.315724
,1738.258302,0.140889
,1739.260709,0.047137
,1740.26305,0.013145
,1741.26538,0.003162
y06-G,1720.258249,0.4804311
,1721.26099,0.316309
,1722.263392,0.140123
,1723.2658,0.046548
,1724.268144,0.012871
,1725.270475,0.003069
y07,2200.360179,0.3863072
,2201.362807,0.333399
,2202.365225,0.178004
,2203.367607,0.070846
,2204.369948,0.023112
,2205.372267,0.006467
y07+CMCT,2451.559941,0.3265633
,2452.562629,0.33631
,2453.565137,0.202423
,2454.567587,0.08957
,2455.569994,0.032094
,2456.572373,0.009793
,2457.574729,0.002626
y07+CMCT-A,2316.505446,0.3512991
,2317.508201,0.336019
,2318.510732,0.192283
,2319.513204,0.081443
,2320.515628,0.028083
,2321.518022,0.008274
,2322.520392,0.002148
y07+CMCT-G,2300.510531,0.3521543
,2301.513286,0.336703
,2302.51582,0.191898
,2303.518295,0.080876
,2304.520721,0.027726
,2305.523117,0.008118
,2306.525489,0.002093
y07-A,2065.305684,0.4155685
,2066.308389,0.328174
,2067.310817,0.166437
,2068.313224,0.063213
,2069.315579,0.019819
,2070.317914,0.005347
y07-G,2049.310769,0.4165801
,2050.313474,0.328814
,2051.315906,0.16586
,2052.318314,0.062627
,2053.320671,0.019502
,2054.323008,0.005224
y08,2506.385481,0.3407215
,2507.388151,0.331439
,2508.390607,0.19673
,2509.39302,0.086826
,2510.395389,0.031331
,2511.397735,0.009686
,2512.400059,0.002644
y08+CMCT,2757.585243,0.2880275
,2758.58796,0.328226
,2759.590497,0.217395
,2760.592971,0.105656
,2761.5954,0.041531
,2762.597798,0.013892
,2763.600174,0.004082
y08+CMCT-A,2622.530748,0.3098445
,2623.533528,0.330363
,2624.536086,0.208901
,2625.538581,0.097545
,2626.541026,0.037015
,2627.543439,0.01199
,2628.545827,0.00342
y08+CMCT-G,2606.535834,0.3105987
,2607.538613,0.331048
,2608.541173,0.208645
,2609.543671,0.097022
,2610.546118,0.036639
,2611.548533,0.011806
,2612.550923,0.003348
y08-A,2371.330986,0.3665298
,2372.333726,0.329662
,2373.336196,0.186589
,2374.338631,0.078924
,2375.341014,0.027461
,2376.343374,0.008211
,2377.345711,0.002174
y08-G,2355.336071,0.367422
,2356.338811,0.330325
,2357.341284,0.186161
,2358.34372,0.078366
,2359.346106,0.027115
,2360.348467,0.008059
,2361.350805,0.00212
y09,2851.432916,0.2947209
,2852.435568,0.325393
,2853.438034,0.214415
,2854.440452,0.104511
,2855.442828,0.041461
,2856.445178,0.014055
,2857.447509,0.004199
y09+CMCT,3102.632678,0.2491412
,3103.635375,0.316628
,3104.637911,0.230904
,3105.640385,0.122985
,3106.642816,0.052808
,3107.645216,0.019255
,3108.647594,0.006157
y09+CMCT-A,2967.578183,0.2680126
,2968.580935,0.320954
,2969.583492,0.224222
,2970.585986,0.115086
,2971.588432,0.047824
,2972.590846,0.016924
,2973.593235,0.005264
y09+CMCT-G,2951.583268,0.268665
,2952.58602,0.321633
,2953.58858,0.224093
,2954.591075,0.11462
,2955.593522,0.047435
,2956.595938,0.016712
,2957.598329,0.005173
y09-A,2716.378421,0.3170449
,2717.381133,0.326787
,2718.383616,0.20594
,2719.386053,0.096539
,2720.388443,0.037021
,2721.390807,0.012168
,2722.393149,0.003533
y09-G,2700.383506,0.3178167
,2701.386218,0.327461
,2702.388703,0.205663
,2703.391141,0.096022
,2704.393533,0.036651
,2705.395898,0.011986
,2706.398242,0.003462
y10,3196.480351,0.2549309
,3197.482989,0.314938
,3198.485463,0.228134
,3199.487885,0.121614
,3200.490267,0.052555
,3201.492623,0.019359
,3202.494959,0.006273
y10+CMCT,3447.680113,0.2155048
,3448.682794,0.302179
,3449.685329,0.240519
,3450.687804,0.13921
,3451.690237,0.064762
,3452.692639,0.025532
,3453.695019,0.008815
,3454.697381,0.002724
y10+CMCT-A,3312.625618,0.2318284
,3313.628347,0.308065
,3314.630904,0.235596
,3315.633397,0.131739
,3316.635844,0.059437
,3317.63826,0.022786
,3318.640651,0.007665
,3319.643023,0.002312
y10+CMCT-G,3296.630703,0.2323928
,3297.633432,0.308726
,3298.635991,0.235574
,3299.638485,0.131335
,3300.640934,0.059047
,3301.64335,0.022549
,3302.645743,0.007554
,3303.648116,0.002269
y10-A,3061.425855,0.2742409
,3062.428547,0.318679
,3063.431038,0.221395
,3064.433478,0.113824
,3065.435874,0.047651
,3066.438242,0.017053
,3067.440589,0.00538
y10-G,3045.430941,0.2749085
,3046.433632,0.31935
,3047.436125,0.221246
,3048.438566,0.11336
,3049.440963,0.047269
,3050.443333,0.016843
,3051.445681,0.005289
y11,3501.521637,0.2245485
,3502.524289,0.302801
,3503.526783,0.236865
,3504.529222,0.135867
,3505.53162,0.063014
,3506.533991,0.02487
,3507.536341,0.008623
,3508.538675,0.002684
y11+CMCT,3752.7214,0.1898212
,3753.724089,0.287635
,3754.726639,0.2458
,3755.729127,0.15231
,3756.731572,0.075714
,3757.733986,0.031855
,3758.736377,0.011724
,3759.73875,0.00386
y11+CMCT-A,3617.666905,0.2041994
,3618.669639,0.294446
,3619.67221,0.242341
,3620.674715,0.145369
,3621.677174,0.070203
,3622.679601,0.028765
,3623.682003,0.010331
,3624.684385,0.003324
y11+CMCT-G,3601.67199,0.2046965
,3602.674724,0.295084
,3603.677296,0.242397
,3604.679803,0.145024
,3605.682263,0.06982
,3606.684691,0.02851
,3607.687095,0.010201
,3608.689478,0.00327
y11-A,3366.467142,0.2415572
,3367.469843,0.308021
,3368.472355,0.231646
,3369.474811,0.128432
,3370.477222,0.057808
,3371.479605,0.022201
,3372.481966,0.007506
,3373.484309,0.002281
y11-G,3350.472227,0.2421452
,3351.474928,0.308678
,3352.477442,0.231594
,3353.479899,0.128021
,3354.482311,0.057423
,3355.484696,0.02197
,3356.487057,0.007398
,3357.489402,0.002239
y12,3830.574157,0.1947052
,3831.576798,0.288051
,3832.579297,0.243711
,3833.58174,0.150398
,3834.584144,0.074764
,3835.586521,0.031546
,3836.588876,0.011671
,3837.591215,0.00387
y12+CMCT,4081.77392,0.1645933
,4082.776596,0.270958
,4083.779145,0.249126
,4084.781635,0.165346
,4085.784082,0.087769
,4086.7865,0.039346
,4087.788894,0.015405
,4088.79127,0.005389
y12+CMCT-A,3946.719425,0.1770606
,3947.722141,0.278496
,3948.724712,0.247153
,3949.727218,0.159078
,3950.729679,0.082155
,3951.732108,0.035914
,3952.734513,0.013737
,3953.736899,0.004701
y12+CMCT-G,3930.72451,0.1774916
,3931.727226,0.279106
,3932.729798,0.247283
,3933.732305,0.158797
,3934.734767,0.081786
,3935.737198,0.035644
,3936.739604,0.013589
,3937.741991,0.004634
y12-A,3695.519662,0.2094534
,3696.522346,0.294508
,3697.524864,0.240077
,3698.527323,0.143478
,3699.52974,0.069324
,3700.532129,0.028502
,3701.534494,0.010295
,3702.536843,0.003338
y12-G,3679.524748,0.2099633
,3680.527431,0.295145
,3681.52995,0.240117
,3682.532411,0.143129
,3683.534829,0.068944
,3684.537218,0.028251
,3685.539585,0.010167
,3686.541934,0.003284
y13,4175.621592,0.1684182
,4176.624223,0.271277
,4177.626725,0.247297
,4178.629172,0.163721
,4179.63158,0.087052
,4180.633961,0.039208
,4181.636321,0.015459
,4182.638664,0.005456
,4183.640993,0.001752
y13+CMCT,4426.821355,0.1423717
,4427.824019,0.253071
,4428.826568,0.249456
,4429.829057,0.176878
,4430.831507,0.100067
,4431.833926,0.047727
,4432.836323,0.019856
,4433.838701,0.007373
,4434.841064,0.002484
y13+CMCT-A,4291.766859,0.1531558
,4292.769561,0.261008
,4293.77213,0.248847
,4294.774635,0.171402
,4295.777098,0.094477
,4296.779529,0.043998
,4297.781936,0.017902
,4298.784323,0.00651
,4299.786694,0.002151
y13+CMCT-G,4275.771945,0.1535286
,4276.774646,0.261584
,4277.777216,0.249037
,4278.779722,0.171186
,4279.782186,0.094129
,4280.784618,0.043717
,4281.787026,0.017736
,4282.789414,0.006429
,4283.791786,0.002117
y13-A,4040.567097,0.1811752
,4041.569767,0.278537
,4042.572288,0.245172
,4043.57475,0.157475
,4044.577171,0.081506
,4045.579563,0.035817
,4046.581933,0.013804
,4047.584285,0.004769
y13-G,4024.572182,0.1816163
,4025.574852,0.279146
,4026.577374,0.245289
,4027.579837,0.157191
,4028.582259,0.08114
,4029.584652,0.03555
,4030.587023,0.013657
,4031.589376,0.004703
y14,4481.646894,0.1485442
,4482.649548,0.255563
,4483.652073,0.247622
,4484.65454,0.173868
,4485.656967,0.097905
,4486.659366,0.046651
,4487.661743,0.019446
,4488.664101,0.007252
,4489.666445,0.002459
y14+CMCT,4732.846657,0.1255713
,4733.84934,0.236985
,4734.851908,0.247261
,4735.854415,0.185285
,4736.85688,0.110663
,4737.859315,0.05568
,4738.861726,0.024422
,4739.864118,0.009557
,4740.866494,0.003392
y14+CMCT-A,4597.792162,0.1350828
,4598.794881,0.245028
,4599.797468,0.247701
,4600.799991,0.180568
,4601.802469,0.105206
,4602.804915,0.051744
,4603.807336,0.022221
,4604.809736,0.008524
,4605.81212,0.002969
y14+CMCT-G,4581.797247,0.1354116
,4582.799966,0.245573
,4583.802554,0.247931
,4584.805077,0.180408
,4585.807557,0.104884
,4586.810004,0.051459
,4587.812426,0.02204
,4588.814827,0.008431
,4589.817212,0.002928
y14-A,4346.592399,0.1597959
,4347.595091,0.263201
,4348.597634,0.246698
,4349.600116,0.168317
,4350.602556,0.092383
,4351.604965,0.043001
,4352.607351,0.017539
,4353.609719,0.006409
,4354.612071,0.002131
y14-G,4330.597485,0.1601849
,4331.600176,0.263781
,4332.60272,0.246868
,4333.605203,0.16809
,4334.607644,0.092036
,4335.610054,0.042725
,4336.612441,0.017376
,4337.614809,0.00633
,4338.617162,0.002099
y15,4786.688181,0.1308409
,4787.690844,0.239904
,4788.693382,0.246219
,4789.695862,0.182608
,4790.698301,0.108402
,4791.700711,0.054379
,4792.703099,0.023839
,4793.705468,0.009342
,4794.707822,0.003326
y15+CMCT,5037.887944,0.1106058
,5038.890634,0.221252
,5039.893211,0.243641
,5040.895728,0.19226
,5041.898204,0.120737
,5042.900648,0.063802
,5043.903068,0.029367
,5044.905469,0.012051
,5045.907853,0.004483
y15+CMCT-A,4902.833448,0.1189838
,4903.836172,0.229284
,4904.838769,0.244999
,4905.841301,0.188308
,4906.843789,0.115483
,4907.846244,0.05971
,4908.848674,0.026931
,4909.851083,0.010843
,4910.853476,0.003962
y15+CMCT-G,4886.838534,0.1192734
,4887.841257,0.229797
,4888.843855,0.245262
,4889.846388,0.1882
,4890.848877,0.115188
,4891.851333,0.059425
,4892.853764,0.026737
,4893.856174,0.010737
,4894.858567,0.003912
y15-A,4651.633686,0.1407516
,4652.636384,0.247753
,4653.638941,0.246367
,4654.641435,0.17778
,4655.643887,0.102982
,4656.646307,0.050515
,4657.648704,0.021689
,4658.651082,0.008335
,4659.653444,0.002913
y15-G,4635.638771,0.1410942
,4636.641469,0.248302
,4637.644027,0.246581
,4638.646522,0.177608
,4639.648974,0.102657
,4640.651396,0.050234
,4641.653793,0.021511
,4642.656172,0.008244
,4643.658535,0.002873
y16,5131.735616,0.1131762
,5132.738269,0.222376
,5133.740808,0.242761
,5134.743289,0.190814
,5135.745731,0.119753
,5136.748144,0.063398
,5137.750535,0.02929
,5138.752907,0.012083
,5139.755265,0.004525
y16+CMCT,5382.935378,0.095673
,5383.938058,0.203944
,5384.940633,0.23802
,5385.94315,0.198471
,5386.945626,0.13143
,5387.948072,0.073128
,5388.950494,0.035398
,5389.952896,0.015262
,5390.955283,0.005961
,5391.957655,0.002136
y16+CMCT-A,5247.880883,0.1029199
,5248.883594,0.211843
,5249.886188,0.240269
,5250.888719,0.195378
,5251.891208,0.12648
,5252.893664,0.068919
,5253.896095,0.032718
,5254.898506,0.01385
,5255.9009,0.005317
,5256.903279,0.001874
y16+CMCT-G,5231.885969,0.1031704
,5232.888679,0.21232
,5233.891274,0.240561
,5234.893806,0.195325
,5235.896295,0.126219
,5236.898752,0.068637
,5237.901184,0.032511
,5238.903596,0.01373
,5239.90599,0.005257
,5240.908371,0.001848
y16-A,4996.681121,0.1217488
,4997.683807,0.230291
,4998.686364,0.243972
,4999.688859,0.186825
,5000.691313,0.114536
,5001.693736,0.059348
,5002.696135,0.026877
,5003.698516,0.010882
,5004.700881,0.004004
y16-G,4980.686206,0.1220452
,4981.688892,0.230805
,4982.691449,0.244226
,4983.693946,0.186712
,4984.6964,0.114241
,4985.698824,0.059065
,4986.701224,0.026685
,4987.703606,0.010777
,4988.705972,0.003954
y17,5436.776903,0.099688
,5437.779564,0.207149
,5438.782114,0.238
,5439.784607,0.196402
,5440.787059,0.129189
,5441.789483,0.071595
,5442.791883,0.034593
,5443.794265,0.014914
,5444.796631,0.005833
,5445.798985,0.002096
y17+CMCT,5687.976665,0.0842708
,5688.979351,0.189169
,5689.981935,0.231676
,5690.984461,0.202317
,5691.986946,0.140121
,5692.989401,0.081455
,5693.991831,0.041162
,5694.994242,0.018516
,5695.996636,0.007541
,5696.999016,0.002817
y17+CMCT-A,5552.92217,0.090654
,5553.924886,0.196849
,5554.927488,0.234574
,5555.930028,0.199969
,5556.932525,0.135506
,5557.93499,0.077204
,5558.937429,0.038289
,5559.939848,0.016922
,5560.94225,0.006777
,5561.944637,0.002491
y17+CMCT-G,5536.927255,0.0908747
,5537.929971,0.197294
,5538.932573,0.234882
,5539.935114,0.199961
,5540.937612,0.135277
,5541.940078,0.07693
,5542.942518,0.038075
,5543.944937,0.01679
,5544.94734,0.006709
,5545.949728,0.00246
y17-A,5301.722407,0.1072389
,5302.7251,0.214975
,5303.727668,0.240008
,5304.730174,0.193164
,5305.732638,0.124232
,5306.735072,0.06744
,5307.737481,0.031965
,5308.739871,0.013534
,5309.742245,0.005204
,5310.744605,0.00184
y17-G,5285.727493,0.1075
,5286.730185,0.215457
,5287.732754,0.240289
,5288.735261,0.193099
,5289.737725,0.123967
,5290.74016,0.06716
,5291.74257,0.031763
,5292.74496,0.013417
,5293.747335,0.005146
,5294.749696,0.001815
y18,5765.829423,0.0864391
,5766.832076,0.190936
,5767.834626,0.23164
,5768.83712,0.201127
,5769.839576,0.13886
,5770.842002,0.080626
,5771.844406,0.040757
,5772.846791,0.018363
,5773.849161,0.007499
,5774.851518,0.002811
y18+CMCT,6017.029185,0.0730709
,6018.031862,0.173595
,6019.034444,0.223844
,6020.03697,0.205197
,6021.039456,0.148867
,6022.041913,0.090507
,6023.044345,0.047774
,6024.046758,0.022424
,6025.049155,0.009522
,6026.051537,0.003706
y18+CMCT-A,5881.97469,0.0786058
,5882.977394,0.180979
,5883.979994,0.227341
,5884.982534,0.203636
,5885.985032,0.144664
,5886.987498,0.086262
,5887.98994,0.044716
,5888.992361,0.020633
,5889.994764,0.008621
,5890.997154,0.003303
y18+CMCT-G,5865.979775,0.0787971
,5866.98248,0.18139
,5867.98508,0.227663
,5868.98762,0.203672
,5869.990119,0.14447
,5870.992586,0.085998
,5871.995028,0.044494
,5872.99745,0.02049
,5873.999854,0.008543
,5875.002244,0.003266
y18-A,5630.774928,0.0929865
,5631.77761,0.198579
,5632.780177,0.234402
,5633.782685,0.198698
,5634.785151,0.134243
,5635.787588,0.076408
,5636.79,0.037915
,5637.792393,0.016787
,5638.79477,0.006743
,5639.797134,0.002488
y18-G,5614.780013,0.0932129
,5615.782695,0.199026
,5616.785263,0.234705
,5617.787771,0.198683
,5618.790238,0.134011
,5619.792675,0.076134
,5620.795088,0.037703
,5621.797482,0.016657
,5622.79986,0.006676
,5623.802224,0.002457
y19,6110.876858,0.074769
,6111.879503,0.174976
,6112.882053,0.223728
,6113.884548,0.204145
,6114.887006,0.14782
,6115.889434,0.089882
,6116.891841,0.047527
,6117.894229,0.022377
,6118.896602,0.009542
,6119.898961,0.003733
y19+CMCT,6362.07662,0.0632057
,6363.079289,0.158458
,6364.081868,0.214756
,6365.084394,0.206419
,6366.086881,0.156752
,6367.089338,0.099626
,6368.091772,0.054918
,6369.094187,0.026898
,6370.096585,0.01191
,6371.098969,0.00483
,6372.101341,0.001813
y19+CMCT-A,6227.022125,0.0679933
,6228.024819,0.165474
,6229.027416,0.218726
,6230.029955,0.205619
,6231.032453,0.153022
,6232.03492,0.095455
,6233.037363,0.051707
,6234.039785,0.024911
,6235.042191,0.010859
,6236.044582,0.004339
y19+CMCT-G,6211.02721,0.0681588
,6212.029905,0.165851
,6213.032502,0.219055
,6214.035041,0.205695
,6215.03754,0.152865
,6216.040008,0.095206
,6217.042451,0.051482
,6218.044874,0.024756
,6219.04728,0.01077
,6220.049672,0.004294
y19-A,5975.822362,0.0804325
,5976.825035,0.18233
,5977.827601,0.227112
,5978.83011,0.202518
,5979.832578,0.14362
,5980.835016,0.085668
,5981.837431,0.044496
,5982.839827,0.0206
,5983.842207,0.008645
,5984.844573,0.003331
y19-G,5959.827448,0.0806283
,5960.83012,0.182744
,5961.832687,0.227429
,5962.835196,0.202548
,5963.837665,0.143424
,5964.840104,0.085406
,5965.842519,0.044277
,5966.844916,0.020458
,5967.847296,0.008568
,5968.849663,0.003294
y20,6416.90216,0.065946
,6417.904821,0.161563
,6418.907386,0.215705
,6419.909896,0.205218
,6420.912368,0.154774
,6421.91481,0.097948
,6422.917229,0.053872
,6423.919629,0.026371
,6424.922013,0.011687
,6425.924384,0.00475
,6426.926743,0.001788
y20+CMCT,6668.101922,0.0557472
,6669.104604,0.145876
,6670.107198,0.20597
,6671.109737,0.206015
,6672.112236,0.162668
,6673.114705,0.107432
,6674.117151,0.061509
,6675.119576,0.031277
,6676.121985,0.014374
,6677.124379,0.006049
,6678.126761,0.002355
y20+CMCT-A,6533.047427,0.0599698
,6534.050135,0.152527
,6535.052745,0.210243
,6536.055296,0.205838
,6537.057807,0.15939
,6538.060286,0.103384
,6539.062739,0.0582
,6540.065172,0.029127
,6541.067588,0.013185
,6542.069989,0.005469
,6543.072377,0.0021
y20+CMCT-G,6517.052512,0.0601158
,6518.05522,0.152875
,6519.05783,0.210573
,6520.060383,0.205944
,6521.062894,0.159266
,6522.065373,0.103152
,6523.067827,0.057975
,6524.070261,0.028964
,6525.072677,0.013087
,6526.075079,0.005418
,6527.077468,0.002076
y20-A,6281.847665,0.0709411
,6282.850352,0.168598
,6283.852934,0.219511
,6284.855457,0.204262
,6285.857939,0.150991
,6286.86039,0.093801
,6287.862818,0.050707
,6288.865225,0.024421
,6289.867616,0.010657
,6290.869993,0.004268
y20-G,6265.85275,0.0711138
,6266.855437,0.168981
,6267.858019,0.219835
,6268.860543,0.204328
,6269.863026,0.150829
,6270.865478,0.093552
,6271.867906,0.050485
,6272.870314,0.024269
,6273.872706,0.01057
,6274.875083,0.004224
y21,6745.95468,0.0571815
,6746.957334,0.147578
,6747.959898,0.206539
,6748.962409,0.205383
,6749.964883,0.161573
,6750.967327,0.106492
,6751.969749,0.060927
,6752.972152,0.030993
,6753.974539,0.014262
,6754.976912,0.006014
,6755.979274,0.002348
y21+CMCT,6997.154442,0.0483382
,6998.157117,0.132817
,6999.159708,0.196138
,7000.162246,0.204677
,7001.164747,0.16831
,7002.167217,0.115607
,7003.169664,0.068764
,7004.172092,0.036294
,7005.174502,0.0173
,7006.176899,0.007546
,7007.179283,0.003043
y21+CMCT-A,6862.099947,0.0519996
,6863.102645,0.139064
,6864.105253,0.200672
,6865.107804,0.205132
,6866.110315,0.165534
,6867.112795,0.11173
,6868.11525,0.065378
,6869.117685,0.033977
,6870.120103,0.015959
,6871.122505,0.006864
,6872.124896,0.002731
y21+CMCT-G,6846.105033,0.0521262
,6847.107731,0.139383
,6848.110338,0.201
,6849.11289,0.205268
,6850.115401,0.165445
,6851.117882,0.111517
,6852.120338,0.065154
,6853.122773,0.033806
,6854.125192,0.015851
,6855.127595,0.006805
,6856.129986,0.002703
y21-A,6610.900185,0.0615128
,6611.902863,0.154245
,6612.905444,0.210726
,6613.907968,0.205118
,6614.910451,0.158263
,6615.912905,0.102457
,6616.915335,0.057645
,6617.917745,0.028864
,6618.920139,0.013085
,6619.922519,0.005439
,6620.924887,0.002094
y21-G,6594.90527,0.0616625
,6595.907949,0.154597
,6596.910529,0.211053
,6597.913054,0.205219
,6598.915538,0.158136
,6599.917992,0.102224
,6600.920423,0.057421
,6601.922833,0.028702
,6602.925228,0.012987
,6603.927608,0.005389
,6604.929977,0.002071
y22,7075.0072,0.0495819
,7076.009847,0.134456
,7077.012411,0.19685
,7078.014923,0.204225
,7079.017398,0.167301
,7080.019845,0.114658
,7081.022269,0.068132
,7082.024675,0.035963
,7083.027065,0.017158
,7084.029441,0.007497
,7085.031805,0.003031
y22+CMCT,7326.206963,0.0419139
,7327.20963,0.120653
,7328.212219,0.185999
,7329.214757,0.202158
,7330.217258,0.172854
,7331.21973,0.123294
,7332.222178,0.076078
,7333.224608,0.041621
,7334.22702,0.020549
,7335.229419,0.009278
,7336.231805,0.003871
y22+CMCT-A,7191.152467,0.0450887
,7192.155157,0.126485
,7193.157762,0.190705
,7194.160312,0.203183
,7195.162824,0.170589
,7196.165305,0.119634
,7197.167761,0.072655
,7198.170198,0.039155
,7199.172618,0.019057
,7200.175023,0.008488
