Found fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1264.759547672857	7	5639881.651217182	y27+CMCT	0.0	
1264.90463	7	4703996.750783134	y27+CMCT	1.47	
1265.04363	7	3386188.0015502907	y27+CMCT	-1.86	
1265.1891881014285	7	2157040.7076197793	y27+CMCT	0.0	
1265.332395815714	7	1238051.1945162318	y27+CMCT	0.0	
1265.4756012442858	7	648977.941277924	y27+CMCT	0.0	
1265.6188048157142	7	313996.21146815736	y27+CMCT	0.0	
1265.762006672857	7	141392.68279938865	y27+CMCT	0.0	
1265.9052071014285	7	59684.45021594134	y27+CMCT	0.0	
1087.15620778	8	355705.30391506	y27+CMCT-G	0.0	
1087.2815494049999	8	1194096.0383985997	y27+CMCT-G	0.0	
1087.406880905	8	2135664.1244712756	y27+CMCT-G	0.0	
1087.52464	8	2683881.0164140067	y27+CMCT-G	-6.96	
1087.66362	8	2646759.318826159	y27+CMCT-G	5.6	
1087.78284128	8	2173214.0357544483	y27+CMCT-G	0.0	
1087.9081539049998	8	1541229.6854124086	y27+CMCT-G	0.0	
1088.03346378	8	967866.3133614411	y27+CMCT-G	0.0	
1088.158771405	8	547936.3381423461	y27+CMCT-G	0.0	
1088.28407703	8	283447.93432630366	y27+CMCT-G	0.0	
1088.409380905	8	135389.35767023743	y27+CMCT-G	0.0	
1088.5346832799999	8	60215.70515642145	y27+CMCT-G	0.0	
1088.65998428	8	25102.182139753913	y27+CMCT-G	0.0	
1408.0107420299998	6	850125.5179469647	y27-G	0.0	
1408.18292	6	2712044.9706645925	y27-G	3.59	
1408.3437	6	4638957.561279346	y27-G	-0.9	
1408.5120638633332	6	5598759.372334268	y27-G	0.0	
1408.67521	6	5318960.124956526	y27-G	-2.8	
1408.83797	6	4217394.157430867	y27-G	-5.87	
1409.0133178633332	6	2893933.872601056	y27-G	0.0	
1409.180394363333	6	1761252.58201164	y27-G	0.0	
1409.34746803	6	967647.7650010088	y27-G	0.0	
1409.51453903	6	486359.64708384045	y27-G	0.0	
1409.6816078633333	6	225951.54063749046	y27-G	0.0	
1409.8486745299997	6	97820.84786774903	y27-G	0.0	
1490.69354953	6	891989.3690672751	y28	0.0	
1490.860664863333	6	3028502.5354174944	y28	0.0	
1491.02778	6	5483404.94239331	y28	0.01	
1491.19362	6	6980408.012485131	y28	-0.83	
1491.35561	6	6976505.705331979	y28	-4.25	
1491.52903253	6	5807569.597605572	y28	0.0	
1491.6998	6	4176990.55366139	y28	2.47	
1491.8631868633333	6	2660905.201590662	y28	0.0	
1492.03025953	6	1528455.6657462171	y28	0.0	
1492.1973296966667	6	802392.3968309262	y28	0.0	
1492.3643978633334	6	389021.00009763177	y28	0.0	
1492.5314638633333	6	175642.84496333034	y28	0.0	
1492.6985283633335	6	74338.95126752817	y28	0.0	
1839.27366713	5	3667313.528282625	y28+CMCT	0.0	
1839.47631	5	13062938.561221996	y28+CMCT	1.14	
1839.68163	5	24676822.436634004	y28+CMCT	3.75	
1839.88303	5	32651462.880427603	y28+CMCT	4.23	
1840.08112	5	33823422.62959285	y28+CMCT	2.91	
1840.28225	5	29118122.856102187	y28+CMCT	3.25	
1840.48269	5	21618719.207759563	y28+CMCT	3.22	
1840.68	5	14194852.398310505	y28+CMCT	1.49	
1840.88579	5	8393319.50560065	y28+CMCT	4.37	
1841.0782371299997	5	4530502.214141487	y28+CMCT	0.0	
1841.27872233	5	2256236.0320771644	y28+CMCT	0.0	
1841.47920513	5	1045369.1171501534	y28+CMCT	0.0	
1841.6796857299998	5	453790.40651888464	y28+CMCT	0.0	
1532.5601765299998	6	1344504.3764616018	y28+CMCT	0.0	
1532.73229	6	4789112.774122886	y28+CMCT	3.26	
1532.90515	6	9046975.53327471	y28+CMCT	7.01	
1533.06777	6	11970624.928042762	y28+CMCT	4.09	
1533.23776	6	12400286.85894601	y28+CMCT	5.98	
1533.40412	6	10675237.694419153	y28+CMCT	5.51	
1533.561	6	7925818.82191535	y28+CMCT	-1.15	
1533.73653	6	5204093.139451951	y28+CMCT	4.36	
1533.8969115300001	6	3077144.814941746	y28+CMCT	0.0	
1534.0639848633332	6	1660965.174508738	y28+CMCT	0.0	
1534.2310558633333	6	827177.49547819	y28+CMCT	0.0	
1534.3981248633334	6	383251.4842777482	y28+CMCT	0.0	
1534.5651920299997	6	166367.88288091792	y28+CMCT	0.0	
1313.479111815714	7	1580468.886153256	y28+CMCT	0.0	
1313.62226	7	5629616.284106231	y28+CMCT	-0.07	
1313.77248	7	10634746.598415999	y28+CMCT	5.25	
1313.90903	7	14071505.141822396	y28+CMCT	0.16	
1314.05482	7	14576574.017198058	y28+CMCT	2.12	
1314.19706	7	12548773.602896295	y28+CMCT	1.37	
1314.34135	7	9316823.555674618	y28+CMCT	2.19	
1314.48705	7	6117426.935562173	y28+CMCT	4.09	
1314.63013	7	3617192.8655244084	y28+CMCT	3.99	
1314.7680903871426	7	1952469.4937801454	y28+CMCT	0.0	
1314.9112941014284	7	972349.6016948753	y28+CMCT	0.0	
1315.0544961014286	7	450513.25758204685	y28+CMCT	0.0	
1315.1976965299998	7	195565.94024667284	y28+CMCT	0.0	
1809.06378533	5	394543.7546030392	y28+CMCT-G	0.0	
1809.2643303300001	5	1376279.3152187678	y28+CMCT-G	0.0	
1809.46485993	5	2551605.869625043	y28+CMCT-G	0.0	
1809.67196	5	3318456.6010775943	y28+CMCT-G	3.64	
1809.8658905300001	5	3382588.0437301816	y28+CMCT-G	0.0	
1810.06639573	5	2868021.7356325393	y28+CMCT-G	0.0	
1810.26754	5	2098709.508004956	y28+CMCT-G	0.36	
1810.46739193	5	1358992.0382356523	y28+CMCT-G	0.0	
1810.6678841300002	5	792885.7871500137	y28+CMCT-G	0.0	
1810.8683733299997	5	422487.4165654509	y28+CMCT-G	0.0	
1811.06885973	5	207788.1463446985	y28+CMCT-G	0.0	
1811.2693435299998	5	95108.42528607807	y28+CMCT-G	0.0	
1811.4698253299998	5	40804.0327476604	y28+CMCT-G	0.0	
1908.28315413	5	2233058.4564216603	y29+CMCT	0.0	
1908.47982	5	8247414.268907008	y29+CMCT	-2.03	
1908.68231	5	16120207.20315209	y29+CMCT	-1.0	
1908.88703	5	22037460.738165155	y29+CMCT	1.2	
1909.08631	5	23559860.91950347	y29+CMCT	0.56	
1909.28601	5	20913730.336652514	y29+CMCT	0.14	
1909.48188	5	15999163.362494566	y29+CMCT	-2.29	
1909.68731	5	10817792.24949216	y29+CMCT	0.3	
1909.8864	5	6583395.466048853	y29+CMCT	-0.44	
1910.09333	5	3655764.472308928	y29+CMCT	2.94	
1910.28820733	5	1872305.05847083	y29+CMCT	0.0	
1910.4886903299998	5	891796.5081556152	y29+CMCT	0.0	
1910.68917113	5	397868.1649868797	y29+CMCT	0.0	
1590.0680823633334	6	1877004.2828264593	y29+CMCT	0.0	
1590.24528	6	6932389.906974917	y29+CMCT	6.34	
1590.4054	6	13549890.67722505	y29+CMCT	1.95	
1590.57458	6	18523656.677774515	y29+CMCT	3.26	
1590.74358	6	19803314.92063433	y29+CMCT	4.46	
1590.91	6	17579101.567577597	y29+CMCT	4.04	
1591.08164	6	13448146.897669895	y29+CMCT	6.9	
1591.23957	6	9092929.172826603	y29+CMCT	1.15	
1591.40526	6	5533693.68803512	y29+CMCT	0.28	
1591.5718888633332	6	3072864.2825250626	y29+CMCT	0.0	
1591.73896003	6	1573771.8837593184	y29+CMCT	0.0	
1591.9060291966666	6	749602.3493715893	y29+CMCT	0.0	
1592.07309653	6	334429.332798291	y29+CMCT	0.0	
1362.7716025299999	7	1114737.7223286936	y29+CMCT	0.0	
1362.91098	7	4117090.518066828	y29+CMCT	-2.84	
1363.0580783871428	7	8047170.914595704	y29+CMCT	0.0	
1363.2037	7	11001050.473410236	y29+CMCT	1.76	
1363.34386	7	11761029.194852808	y29+CMCT	-0.49	
1363.49134	7	10440086.80284828	y29+CMCT	2.64	
1363.63189	7	7986746.103570958	y29+CMCT	0.69	
1363.774165815714	7	5400217.382641964	y29+CMCT	0.0	
1363.9173738157142	7	3286416.1016063406	y29+CMCT	0.0	
1364.0605795299998	7	1824949.342240732	y29+CMCT	0.0	
1364.203783387143	7	934650.4433783437	y29+CMCT	0.0	
1364.34698553	7	445182.796457146	y29+CMCT	0.0	
1364.4901861014287	7	198614.88656919563	y29+CMCT	0.0	
1564.8931806966666	6	468326.1422133134	y29+CMCT-G	0.0	
1565.0603003633332	6	1695135.8850340855	y29+CMCT-G	0.0	
1565.23147	6	3253754.5956790927	y29+CMCT-G	2.6	
1565.3945068633334	6	4374291.928288343	y29+CMCT-G	0.0	
1565.56159953	6	4603803.957481097	y29+CMCT-G	0.0	
1565.7359	6	4026633.0410927082	y29+CMCT-G	4.61	
1565.8957706966667	6	3037234.3036760106	y29+CMCT-G	0.0	
1566.07429	6	2026009.4477806638	y29+CMCT-G	7.3	
1566.22992753	6	1217013.9729797589	y29+CMCT-G	0.0	
1566.39700203	6	667359.5559590957	y29+CMCT-G	0.0	
1566.56407403	6	337629.2660852083	y29+CMCT-G	0.0	
1566.7311441966665	6	158940.9127784531	y29+CMCT-G	0.0	
1566.8982123633332	6	70103.41387547267	y29+CMCT-G	0.0	
1523.0265536966667	6	1088916.4211866283	y29-G	0.0	
1523.1936710300001	6	3759783.5552504626	y29-G	0.0	
1523.36749	6	6921774.905955751	y29-G	4.41	
1523.53846	6	8958354.123439554	y29-G	6.95	
1523.68708	6	9101762.966699945	y29-G	-5.17	
1523.85303	6	7701841.3845736915	y29-G	-5.92	
1524.02516	6	5630584.601358475	y29-G	-2.6	
1524.1962023633332	6	3645791.910607589	y29-G	0.0	
1524.3632763633332	6	2128507.9631635402	y29-G	0.0	
1524.5303476966665	6	1135677.5098223877	y29-G	0.0	
1524.6974168633333	6	559590.7035627064	y29-G	0.0	
1524.8644841966666	6	256787.62959873027	y29-G	0.0	
1525.0315496966666	6	110467.70939181653	y29-G	0.0	
1409.7791053871426	7	239740.4941968567	y30+CMCT	0.0	
1409.9223473871427	7	916826.0895318078	y30+CMCT	0.0	
1410.0655799585713	7	1851451.4153572111	y30+CMCT	0.0	
1410.2088059585712	7	2610929.6093270504	y30+CMCT	0.0	
1410.34176	7	2875949.6508323387	y30+CMCT	-7.28	
1410.49965	7	2627835.5753977327	y30+CMCT	3.12	
1410.6384569585714	7	2067688.9774667625	y30+CMCT	0.0	
1410.781667387143	7	1437007.1160080137	y30+CMCT	0.0	
1410.9248755299998	7	898381.7136327756	y30+CMCT	0.0	
1411.0680813871427	7	512224.30467581603	y30+CMCT	0.0	
1411.2112853871427	7	269238.26200237626	y30+CMCT	0.0	
1411.354487815714	7	131575.39542681866	y30+CMCT	0.0	
1411.49768853	7	60213.029840787036	y30+CMCT	0.0	
1411.6408881014286	7	25954.46258796562	y30+CMCT	0.0	
1233.4308076549999	8	419133.1021018413	y30+CMCT	0.0	
1233.556144405	8	1602867.1513366948	y30+CMCT	0.0	
1233.681472905	8	3236852.32112818	y30+CMCT	0.0	
1233.8039	8	4564631.562109891	y30+CMCT	-2.35	
1233.93126	8	5027960.348043154	y30+CMCT	-0.69	
1234.05742853	8	4594187.895623641	y30+CMCT	0.0	
1234.1764	8	3614895.7572257775	y30+CMCT	-5.14	
1234.308049405	8	2512288.348668784	y30+CMCT	0.0	
1234.4333565299999	8	1570621.2493133764	y30+CMCT	0.0	
1234.558661655	8	895510.633320236	y30+CMCT	0.0	
1234.683965155	8	470703.40926595055	y30+CMCT	0.0	
1234.8092672799999	8	230030.40779684015	y30+CMCT	0.0	
1234.934567905	8	105269.13306267267	y30+CMCT	0.0	
1235.05986753	8	45375.623564652036	y30+CMCT	0.0	
1388.2006182442856	7	18840788.887884133	y30+CMCT-G	0.0	
1388.343862672857	7	70662753.34570357	y30+CMCT-G	0.0	
1388.4870972442857	7	140210381.7772252	y30+CMCT-G	0.0	
1388.630324672857	7	194535650.9748272	y30+CMCT-G	0.0	
1388.7735469585714	7	211037088.6238247	y30+CMCT-G	0.0	
1388.92276	7	190067918.07541275	y30+CMCT-G	4.32	
1389.0599793871427	7	147508723.64799017	y30+CMCT-G	0.0	
1389.19698	7	101171365.45727435	y30+CMCT-G	-4.47	
1389.3463998157142	7	62450611.81553327	y30+CMCT-G	0.0	
1389.4896066728572	7	35172848.10397079	y30+CMCT-G	0.0	
1389.6328113871427	7	18267554.404972214	y30+CMCT-G	0.0	
1389.7760145299999	7	8824556.07763457	y30+CMCT-G	0.0	
1389.9221	7	3992749.9629953126	y30+CMCT-G	2.07	
1695.75038353	6	530962.6449916685	y31+CMCT	0.0	
1695.91749953	6	2090600.9451350688	y31+CMCT	0.0	
1696.0846050300001	6	4340878.332750163	y31+CMCT	0.0	
1696.26104	6	6288315.351077143	y31+CMCT	5.5	
1696.4278	6	7110114.556734959	y31+CMCT	5.31	
1696.59529	6	6664983.718646592	y31+CMCT	5.55	
1696.7529646966666	6	5377548.208335512	y31+CMCT	0.0	
1696.93191	6	3830695.669697286	y31+CMCT	6.99	
1697.0871213633334	6	2453834.6966792373	y31+CMCT	0.0	
1697.2541958633333	6	1433178.2179042052	y31+CMCT	0.0	
1697.4212680299997	6	771429.7938726324	y31+CMCT	0.0	
1697.5883381966667	6	385985.25298636046	y31+CMCT	0.0	
1697.7554065299998	6	180805.80762195142	y31+CMCT	0.0	
1697.9224733633332	6	79734.23814384193	y31+CMCT	0.0	
1628.7088548633333	6	273750.4266956293	y31-G	0.0	
1628.87597153	6	1011997.7209523768	y31-G	0.0	
1629.043076363333	6	1985902.6373253835	y31-G	0.0	
1629.2101730299999	6	2731351.589782397	y31-G	0.0	
1629.37517	6	2942425.4001524635	y31-G	-1.28	
1629.55249	6	2635312.6698521487	y31-G	5.0	
1629.71143003	6	2036199.9326923187	y31-G	0.0	
1629.87850803	6	1391749.0252100877	y31-G	0.0	
1630.0455830299998	6	856852.7547286312	y31-G	0.0	
1630.2126556966666	6	481673.9318679145	y31-G	0.0	
1630.3797260299998	6	249872.65987103205	y31-G	0.0	
1630.5467943633334	6	120632.81803246273	y31-G	0.0	
1630.7138608633331	6	54567.1860832461	y31-G	0.0	
1711.3916621966664	6	622620.8109745249	y32	0.0	
1711.5587751966666	6	2429385.1627550195	y32	0.0	
1711.7258775299997	6	5011444.029599044	y32	0.0	
1711.89456	6	7225188.90596672	y32	0.93	
1712.05813	6	8141755.454804523	y32	-1.13	
1712.22015	6	7614618.8661313085	y32	-4.09	
1712.3942251966664	6	6135261.67596385	y32	0.0	
1712.55489	6	4367812.113797034	y32	-3.74	
1712.7283763633332	6	2798080.4799977466	y32	0.0	
1712.89544803	6	1635272.171770684	y32	0.0	
1713.0625176966666	6	881246.1571019444	y32	0.0	
1713.2295853633332	6	441671.72715851455	y32	0.0	
1713.3966513633331	6	207298.7633728016	y32	0.0	
1713.5637158633333	6	91661.42146835996	y32	0.0	
1466.7632423871428	7	1799298.4955626302	y32	0.0	
1466.90164	7	7020627.951136912	y32	-3.3	
1467.049712672857	7	14482464.357303383	y32	0.0	
1467.19116	7	20879918.0809805	y32	-1.21	
1467.33693	7	23528684.044690583	y32	0.53	
1467.47803	7	22005323.35028787	y32	-0.91	
1467.62233	7	17730160.811949626	y32	-0.17	
1467.76706	7	12622446.321629286	y32	0.86	
1467.9069	7	8086112.621650068	y32	-1.43	
1468.05672	7	4725737.8915701145	y32	3.08	
1468.1954042442858	7	2546694.3230054593	y32	0.0	
1468.3386051014286	7	1276377.6285681839	y32	0.0	
1468.4818045299999	7	599068.2394391358	y32	0.0	
1468.6250026728571	7	264890.37122130557	y32	0.0	
1753.2582893633332	6	13926471.295207266	y32+CMCT	0.0	
1753.42427	6	56662643.50800815	y32+CMCT	-0.65	
1753.59084	6	121368060.35166231	y32+CMCT	-0.95	
1753.7592	6	181142123.30753604	y32+CMCT	-0.23	
1753.92658	6	210816009.31052792	y32+CMCT	-0.07	
1754.09334	6	203251236.773723	y32+CMCT	-0.25	
1754.26056	6	168556450.55915722	y32+CMCT	-0.18	
1754.42787	6	123348169.20174295	y32+CMCT	-0.04	
1754.59425	6	81132753.00435498	y32+CMCT	-0.44	
1754.76349	6	48636265.97812715	y32+CMCT	0.79	
1754.92842	6	26860113.490552444	y32+CMCT	-0.43	
1755.0962426966666	6	13785089.000879852	y32+CMCT	0.0	
1755.2633111966666	6	6621383.097403406	y32+CMCT	0.0	
1755.42447	6	2994126.3758544163	y32+CMCT	-3.37	
1502.6489228157143	7	5129385.656314749	y32+CMCT	0.0	
1502.7979	7	20869935.010663982	y32+CMCT	3.82	
1502.94028	7	44702177.22107431	y32+CMCT	3.25	
1503.08384	7	66718107.50565617	y32+CMCT	3.47	
1503.22744	7	77647567.09411973	y32+CMCT	3.72	
1503.37089	7	74861316.72810456	y32+CMCT	3.88	
1503.51642	7	62082563.59060695	y32+CMCT	5.42	
1503.65818	7	45431489.17083153	y32+CMCT	4.45	
1503.79908	7	29882744.213969402	y32+CMCT	2.91	
1503.94456	7	17913666.699673586	y32+CMCT	4.43	
1504.08725	7	9893093.371961422	y32+CMCT	4.08	
1504.2243113871427	7	5077311.854042276	y32+CMCT	0.0	
1504.3675129585713	7	2438781.997595787	y32+CMCT	0.0	
1504.5107132442856	7	1102793.9928175996	y32+CMCT	0.0	
1314.691897905	8	760915.6467516931	y32+CMCT	0.0	
1314.8172342799999	8	3095938.024616089	y32+CMCT	0.0	
1314.94469	8	6631317.7387056975	y32+CMCT	1.62	
1315.07299	8	9897257.746688759	y32+CMCT	3.88	
1315.19863	8	11518581.891260337	y32+CMCT	4.13	
1315.32225	8	11105257.247468244	y32+CMCT	2.84	
1315.443832405	8	9209600.757625522	y32+CMCT	0.0	
1315.57275	8	6739507.083612931	y32+CMCT	2.74	
1315.6944500299999	8	4432937.81435503	y32+CMCT	0.0	
1315.819755905	8	2657392.170482566	y32+CMCT	0.0	
1315.945060155	8	1467585.018146078	y32+CMCT	0.0	
1316.070362905	8	753190.7897044952	y32+CMCT	0.0	
1316.1956642799998	8	361779.6565369259	y32+CMCT	0.0	
1316.3209645299999	8	163593.31516545944	y32+CMCT	0.0	
1728.0833876966667	6	1228175.3351639668	y32+CMCT-G	0.0	
1728.24302	6	4906450.822044672	y32+CMCT-G	-4.33	
1728.4176125299998	6	10336253.647937536	y32+CMCT-G	0.0	
1728.59691	6	15190823.102631867	y32+CMCT-G	7.06	
1728.75288	6	17425022.50258372	y32+CMCT-G	0.62	
1728.92878	6	16570578.671310872	y32+CMCT-G	5.72	
1729.0953	6	13562903.37919158	y32+CMCT-G	5.39	
1729.25925	6	9801040.098870082	y32+CMCT-G	3.58	
1729.4201366966668	6	6368927.775644105	y32+CMCT-G	0.0	
1729.5872120299998	6	3773415.3939263453	y32+CMCT-G	0.0	
1729.754285363333	6	2060401.9765217763	y32+CMCT-G	0.0	
1729.9213565300001	6	1045775.7128531383	y32+CMCT-G	0.0	
1730.0884258633332	6	496947.17275139765	y32+CMCT-G	0.0	
1730.2554936966667	6	222275.04302184758	y32+CMCT-G	0.0	
1264.4107512799999	8	356969.9358364608	y32-G	0.0	
1264.536088155	8	1366520.387920717	y32-G	0.0	
1264.661416405	8	2770902.529106401	y32-G	0.0	
1264.78552	8	3932046.980976721	y32-G	-0.96	
1264.90463	8	4365505.768020895	y32-G	-5.87	
1265.04363	8	4025865.060352162	y32-G	4.95	
1265.1626815299999	8	3200585.277839678	y32-G	0.0	
1265.28799003	8	2249505.1317346264	y32-G	0.0	
1265.41329653	8	1423389.0454351655	y32-G	0.0	
1265.5386010299999	8	821985.2524425737	y32-G	0.0	
1265.6639039049999	8	437868.3888300536	y32-G	0.0	
1265.78920528	8	216982.81891208002	y32-G	0.0	
1265.914505405	8	100736.59252225158	y32-G	0.0	
1266.03980428	8	44070.675319797614	y32-G	0.0	
1808.1003760299998	6	265362.9750386483	y33+CMCT	0.0	
1808.2674901966666	6	1114404.7650376004	y33+CMCT	0.0	
1808.4345946966666	6	2459345.4507790916	y33+CMCT	0.0	
1808.6016920299999	6	3776737.1217117747	y33+CMCT	0.0	
1808.76821	6	4517844.421498027	y33+CMCT	-0.32	
1808.94168	6	4473305.923713566	y33+CMCT	3.21	
1809.09485	6	3807196.2437186963	y33+CMCT	-4.48	
1809.270033863333	6	2857558.9767076215	y33+CMCT	0.0	
1809.4371108633331	6	1926823.5488309595	y33+CMCT	0.0	
1809.60418553	6	1183582.170432757	y33+CMCT	0.0	
1809.77125803	6	669546.3780193077	y33+CMCT	0.0	
1809.9383286966665	6	351845.81790525344	y33+CMCT	0.0	
1810.1053973633332	6	172971.2287945401	y33+CMCT	0.0	
1810.27246453	6	80041.80560144718	y33+CMCT	0.0	
1355.8234629049998	8	592840.2807730286	y33+CMCT	0.0	
1355.94879853	8	2489661.693397396	y33+CMCT	0.0	
1356.07462	8	5494357.48278523	y33+CMCT	0.36	
1356.20002	8	8437506.759620227	y33+CMCT	0.42	
1356.32624	8	10093194.632520482	y33+CMCT	1.08	
1356.45182	8	9993692.373292707	y33+CMCT	1.28	
1356.57693	8	8505554.664344138	y33+CMCT	1.13	
1356.7007062799998	8	6383995.603870902	y33+CMCT	0.0	
1356.82601403	8	4304664.633499309	y33+CMCT	0.0	
1356.95132003	8	2644209.073006933	y33+CMCT	0.0	
1357.0766244049998	8	1495815.5435125043	y33+CMCT	0.0	
1357.2019274049999	8	786049.2724932213	y33+CMCT	0.0	
1357.3272289049999	8	386430.36704452103	y33+CMCT	0.0	
1357.45252928	8	178819.2437148817	y33+CMCT	0.0	
949.2106092572727	11	152771.6907458587	y33-G	0.0	
949.3017627118182	11	604830.2007578311	y33-G	0.0	
949.3929103481819	11	1265521.670807038	y33-G	0.0	
949.48189	11	1850188.780186074	y33-G	-2.28	
949.57717	11	2113772.418291126	y33-G	2.08	
949.666331348182	11	2004001.1466159998	y33-G	0.0	
949.7574668027273	11	1636587.5944071172	y33-G	0.0	
949.8486003481819	11	1180816.6740221754	y33-G	0.0	
949.9397324390909	11	766572.7160302851	y33-G	0.0	
950.0308630754547	11	453969.750931749	y33-G	0.0	
950.121992620909	11	247873.43787442744	y33-G	0.0	
950.2131210754545	11	125869.22366303495	y33-G	0.0	
950.30424853	11	59851.35995504543	y33-G	0.0	
950.3953751663637	11	26804.9037374425	y33-G	0.0	
1593.2337523871427	7	474978.11311053956	y34+CMCT	0.0	
1593.37699353	7	2048429.3534052805	y34+CMCT	0.0	
1593.52192	7	4637252.967235725	y34+CMCT	1.06	
1593.663453387143	7	7299124.142897482	y34+CMCT	0.0	
1593.8125	7	8943848.852349915	y34+CMCT	3.65	
1593.9558	7	9066402.047835601	y34+CMCT	3.71	
1594.09573	7	7896570.9708902035	y34+CMCT	1.64	
1594.23506	7	6063172.913608245	y34+CMCT	-0.79	
1594.3795301014286	7	4181001.387902295	y34+CMCT	0.0	
1594.5227375299999	7	2625769.79776363	y34+CMCT	0.0	
1594.6659432442857	7	1518229.085803144	y34+CMCT	0.0	
1594.8091471014284	7	815350.4646352382	y34+CMCT	0.0	
1594.95234953	7	409561.96579591435	y34+CMCT	0.0	
1595.09555053	7	193573.22283285996	y34+CMCT	0.0	
1595.2387503871428	7	86508.13798989609	y34+CMCT	0.0	
1013.5097418936364	11	221953.02641028666	y34+CMCT	0.0	
1013.6008953481818	11	957212.7258633468	y34+CMCT	0.0	
1013.6920436209092	11	2166946.859019834	y34+CMCT	0.0	
1013.78236	11	3410815.4648453365	y34+CMCT	-0.82	
1013.8743292572728	11	4179380.6193197067	y34+CMCT	0.0	
1013.96607	11	4236648.63206279	y34+CMCT	0.59	
1014.05752	11	3689997.0269678626	y34+CMCT	0.9	
1014.14619	11	2833266.5036105304	y34+CMCT	-1.53	
1014.2388731663638	11	1953744.5744464383	y34+CMCT	0.0	
1014.3300051663637	11	1226998.7546452105	y34+CMCT	0.0	
1014.4211360754546	11	709454.8802919425	y34+CMCT	0.0	
1014.5122658027273	11	381005.9836772063	y34+CMCT	0.0	
1014.6033946209092	11	191384.6455274328	y34+CMCT	0.0	
1014.6945225300001	11	90455.03667186284	y34+CMCT	0.0	
1014.7856497118182	11	40424.47958335214	y34+CMCT	0.0	
1405.68458278	8	567345.7265001138	y35	0.0	
1405.8099166549998	8	2426644.7378317635	y35	0.0	
1405.935243405	8	5459654.80801309	y35	0.0	
1406.05711	8	8553939.137085209	y35	-2.46	
1406.18869	8	10445486.028230093	y35	2.0	
1406.31619	8	10562774.952973844	y35	3.55	
1406.44425	8	9184893.066886656	y35	5.51	
1406.55807	8	7045816.578398598	y35	-2.66	
1406.69595	8	4857036.935702985	y35	6.28	
1406.8124265299998	8	3050958.4314229432	y35	0.0	
1406.9377296549999	8	1765316.6582368107	y35	0.0	
1407.063031405	8	949027.8187646032	y35	0.0	
1407.1883319049998	8	477439.5580095981	y35	0.0	
1407.313631155	8	226096.75571399173	y35	0.0	
1407.43892928	8	101247.16597835047	y35	0.0	
1642.5262429585712	7	1339980.7208237997	y35+CMCT	0.0	
1642.672	7	5954959.627738114	y35+CMCT	1.53	
1642.81581	7	13871148.903070534	y35+CMCT	1.88	
1642.95865	7	22441816.14359716	y35+CMCT	1.65	
1643.09909	7	28241192.600827415	y35+CMCT	-0.05	
1643.24338	7	29381156.18544578	y35+CMCT	0.61	
1643.38935	7	26248001.357402686	y35+CMCT	2.28	
1643.53006	7	20661885.893040933	y35+CMCT	0.76	
1643.67805	7	14600938.674531823	y35+CMCT	3.67	
1643.8152269585714	7	9393402.802161438	y35+CMCT	0.0	
1643.957	7	5562052.423822761	y35+CMCT	-0.87	
1644.1016368157143	7	3058026.7091083657	y35+CMCT	0.0	
1644.2448393871427	7	1572179.8776584878	y35+CMCT	0.0	
1644.38804053	7	760465.555965199	y35+CMCT	0.0	
1644.5312403871428	7	347720.1201551019	y35+CMCT	0.0	
1437.0845530299998	8	694555.1349690219	y35+CMCT	0.0	
1437.21676	8	3086647.235816903	y35+CMCT	4.78	
1437.33521703	8	7189862.920284814	y35+CMCT	0.0	
1437.46121	8	11632315.598528463	y35+CMCT	0.47	
1437.58651	8	14638319.069616752	y35+CMCT	0.45	
1437.71503	8	15229198.885326048	y35+CMCT	2.68	
1437.82996	8	13605183.89716081	y35+CMCT	-4.54	
1437.961798905	8	10709720.462495094	y35+CMCT	0.0	
1438.0871074049999	8	7568136.44716413	y35+CMCT	0.0	
1438.22194	8	4868902.999636163	y35+CMCT	6.62	
1438.33771903	8	2882990.78628384	y35+CMCT	0.0	
1438.463022655	8	1585073.6661180106	y35+CMCT	0.0	
1438.5883249049998	8	814911.4313013008	y35+CMCT	0.0	
1438.7136259049998	8	394173.77328979847	y35+CMCT	0.0	
1438.83892578	8	180234.52967091507	y35+CMCT	0.0	
1689.5337458157142	7	404478.32242462615	y36+CMCT	0.0	
1689.676985672857	7	1850443.2437986264	y36+CMCT	0.0	
1689.82719	7	4430564.0000371635	y36+CMCT	4.13	
1689.96919	7	7359569.21056298	y36+CMCT	3.4	
1690.1066662442856	7	9499939.528360603	y36+CMCT	0.0	
1690.25593	7	10130438.193916429	y36+CMCT	3.58	
1690.39872	7	9270568.462098055	y36+CMCT	3.33	
1690.54678	7	7471345.241738597	y36+CMCT	6.19	
1690.69059	7	5402849.214010421	y36+CMCT	6.55	
1690.8227289585714	7	3555475.334912269	y36+CMCT	0.0	
1690.9659348157143	7	2152775.6667953753	y36+CMCT	0.0	
1691.1091391014286	7	1209841.252770406	y36+CMCT	0.0	
1691.252341815714	7	635678.2184878757	y36+CMCT	0.0	
1691.3955431014285	7	314098.3210152344	y36+CMCT	0.0	
1691.5387432442856	7	146690.05464351544	y36+CMCT	0.0	
1478.21611803	8	618286.4961561704	y36+CMCT	0.0	
1478.3414529049999	8	2828591.8085444807	y36+CMCT	0.0	
1478.4667811549998	8	6772570.344827613	y36+CMCT	0.0	
